0.62832,0.67792,0.73144,0.78919,0.85149,0.91871,0.99124,1.0695,1.1539,1.245,1.3433,1.4494,1.5638,1.6873,1.8205,1.9642,2.1192,2.2865,2.4671,2.6618,2.872,3.0987,3.3433,3.6073,3.8921,4.1993,4.5309,4.8885,5.2745,5.6909,6.1402,6.6249,7.1479,7.7122,8.3211,8.978,9.6868,10.452,11.277,12.167,13.127,14.164,15.282,16.488,17.79,19.195,20.71,22.345,24.109,26.012,28.066,30.282,32.672,35.252,38.035,41.037,44.277,47.773,51.544,55.613,60.004,64.741,69.852,75.367,81.317,87.736,94.663,102.14,110.2,118.9,128.29,138.41,149.34,161.13,173.85,187.58,202.39,218.36,235.6,254.2,274.27,295.92,319.29,344.49,371.69,401.03,432.69,466.85,503.71,543.48,586.38,632.67,682.62,736.51,794.66,857.39,925.08,998.11,1076.9,1161.9
0.56441,0.56288,0.56187,0.55576,0.55065,0.5818,0.5507,0.54674,0.54193,0.5323,0.52409,0.51754,0.5107,0.50239,0.49109,0.47927,0.46839,0.45458,0.43772,0.43175,0.41297,0.3959,0.37975,0.36237,0.34793,0.327,0.31133,0.29434,0.27386,0.25766,0.24511,0.23127,0.21434,0.20023,0.18442,0.17203,0.15659,0.14542,0.13314,0.12101,0.10939,0.1008,0.087831,0.076472,0.088129,0.053849,0.042262,0.029022,0.014752,0.0030861,0.015574,0.026957,0.033533,0.036231,0.036784,0.14315,0.033039,0.029777,0.027484,0.025427,0.021284,0.019272,0.016649,0.015056,0.012927,0.011707,0.0099265,0.0087921,0.0080204,0.0077084,0.0057687,0.0049428,0.004472,0.0023692,0.0033911,0.0028856,0.0025486,0.0038581,0.0018895,0.0016165,0.0015191,0.0011877,0.0010503,0.0026607,0.0017841,0.00074124,0.0004389,0.00042249,0.00036354,0.00067318,0.000309,0.0064613,0.0041873,0.0029482,0.00015522,0.000248,0.0015311,0.00021359,0.0025078,0.01638
-0.23723,-0.25555,-0.27654,-0.31156,-0.32748,-0.36345,-0.36786,-0.39793,-0.43228,-0.46167,-0.49187,-0.52089,-0.5542,-0.594,-0.63193,-0.66713,-0.71213,-0.76331,-0.81785,-0.87983,-0.89624,-0.94663,-0.9908,-1.0375,-1.0868,-1.1399,-1.1925,-1.2413,-1.2676,-1.343,-1.3925,-1.4897,-1.5024,-1.5505,-1.6098,-1.6631,-1.7255,-1.7817,-1.8468,-1.9146,-1.989,-2.0621,-2.1423,-2.2373,-2.2843,-2.4552,-2.5784,-2.7218,-2.8563,-1.5229,-0.60746,-0.84279,-1.0761,-1.3002,-1.4953,-2.2397,-1.8068,-1.9403,-2.0584,-2.1471,-2.2391,-2.3274,-2.4072,-2.4772,-2.5539,-2.6166,-2.6922,-2.7644,-2.8021,-2.8333,-2.9839,-3.0869,-3.1196,2.9416,-2.7829,-3.05,3.1289,-2.8442,2.98,2.8697,2.9251,2.73,2.7881,-2.7408,-2.803,2.9444,2.5219,2.9562,2.6019,-2.8825,3.0498,-2.4298,-2.4356,-2.4475,-3.1397,-2.6995,-2.4447,-2.6109,-2.4112,-2.373
